from,prop,to
http://example.org/tic-absa/thread/5e9f8aaaec4a899534000275,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9f8570ec4a897315000273
http://example.org/tic-absa/thread/5e9f8570ec4a897315000273,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9fd7d1ec4a89a9a80003bc
http://example.org/tic-absa/thread/5e9fd7d1ec4a89a9a80003bc,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9e60ceec4a899534000024
http://example.org/tic-absa/thread/5e9e60ceec4a899534000024,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9fb467ec4a899534000307
http://example.org/tic-absa/thread/5e9fb467ec4a899534000307,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea06e65ec4a89a9a8000425
http://example.org/tic-absa/thread/5ea06e65ec4a89a9a8000425,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea081e7ec4a89731500042b
http://example.org/tic-absa/thread/5ea081e7ec4a89731500042b,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9fbdc9ec4a89a9a8000374
http://example.org/tic-absa/thread/5e9fbdc9ec4a89a9a8000374,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9f98ebec4a89a9a80002de
http://example.org/tic-absa/thread/5e9f98ebec4a89a9a80002de,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea09410ec4a89a684000444
http://example.org/tic-absa/thread/5ea09410ec4a89a684000444,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9f82d5ec4a899534000251
http://example.org/tic-absa/thread/5e9f82d5ec4a899534000251,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0a515ec4a89a684000479
http://example.org/tic-absa/thread/5ea0a515ec4a89a684000479,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0b707ec4a89a9a80004f8
http://example.org/tic-absa/thread/5ea0b707ec4a89a9a80004f8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9e411fec4a89d9510008e8
http://example.org/tic-absa/thread/5e9e411fec4a89d9510008e8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0a124ec4a89953400043c
http://example.org/tic-absa/thread/5ea0a124ec4a89953400043c,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0aed5ec4a899534000459
http://example.org/tic-absa/thread/5ea0aed5ec4a899534000459,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0aae7ec4a89a9a80004d8
http://example.org/tic-absa/thread/5ea0aae7ec4a89a9a80004d8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9f7e1fec4a89a684000256
http://example.org/tic-absa/thread/5e9f7e1fec4a89a684000256,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0ee40ec4a897315000586
http://example.org/tic-absa/thread/5ea0ee40ec4a897315000586,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0cac1ec4a89a9a8000554
http://example.org/tic-absa/thread/5ea0cac1ec4a89a9a8000554,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0bec0ec4a89a9a800051c
http://example.org/tic-absa/thread/5ea0bec0ec4a89a9a800051c,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5e9fd0f4ec4a89731500037d
http://example.org/tic-absa/thread/5e9fd0f4ec4a89731500037d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea17a98ec4a89a9a80006b1
http://example.org/tic-absa/thread/5ea17a98ec4a89a9a80006b1,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea1ecfaec4a8995340006de
http://example.org/tic-absa/thread/5ea1ecfaec4a8995340006de,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea21132ec4a89a68400078a
http://example.org/tic-absa/thread/5ea21132ec4a89a68400078a,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea0e435ec4a89a9a80005b0
http://example.org/tic-absa/thread/5ea0e435ec4a89a9a80005b0,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea11b61ec4a89a684000630
http://example.org/tic-absa/thread/5ea11b61ec4a89a684000630,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea245d4ec4a89a684000828
http://example.org/tic-absa/thread/5ea245d4ec4a89a684000828,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea23f9aec4a89a684000819
http://example.org/tic-absa/thread/5ea23f9aec4a89a684000819,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea1d0d1ec4a89a9a8000749
http://example.org/tic-absa/thread/5ea1d0d1ec4a89a9a8000749,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea1c88aec4a89a6840006d9
http://example.org/tic-absa/thread/5ea1c88aec4a89a6840006d9,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea22bd4ec4a8995340007ae
http://example.org/tic-absa/thread/5ea22bd4ec4a8995340007ae,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea26531ec4a897315000850
http://example.org/tic-absa/thread/5ea26531ec4a897315000850,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea29720ec4a89953400086f
http://example.org/tic-absa/thread/5ea29720ec4a89953400086f,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea36ce5ec4a89a6840009e9
http://example.org/tic-absa/thread/5ea36ce5ec4a89a6840009e9,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea30b04ec4a89a6840008d7
http://example.org/tic-absa/thread/5ea30b04ec4a89a6840008d7,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea36710ec4a89a6840009d1
http://example.org/tic-absa/thread/5ea36710ec4a89a6840009d1,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea4b546ec4a89a9a8000c3f
http://example.org/tic-absa/thread/5ea4b546ec4a89a9a8000c3f,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea4f0feec4a899534000c1c
http://example.org/tic-absa/thread/5ea4f0feec4a899534000c1c,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea52771ec4a89a684000cd2
http://example.org/tic-absa/thread/5ea52771ec4a89a684000cd2,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea4c6a1ec4a899534000ba5
http://example.org/tic-absa/thread/5ea4c6a1ec4a899534000ba5,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea5264bec4a89a9a8000d4d
http://example.org/tic-absa/thread/5ea5264bec4a89a9a8000d4d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea38e24ec4a89a9a8000ab8
http://example.org/tic-absa/thread/5ea38e24ec4a89a9a8000ab8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea11158ec4a8973150005ef
http://example.org/tic-absa/thread/5ea11158ec4a8973150005ef,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea59e74ec4a899534000cb8
http://example.org/tic-absa/thread/5ea59e74ec4a899534000cb8,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea59976ec4a89a684000d0d
http://example.org/tic-absa/thread/5ea59976ec4a89a684000d0d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea595a2ec4a897315000ce9
http://example.org/tic-absa/thread/5ea595a2ec4a897315000ce9,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea6116fec4a897315000ea4
http://example.org/tic-absa/thread/5ea6116fec4a897315000ea4,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea4c6ecec4a89a9a8000c71
http://example.org/tic-absa/thread/5ea4c6ecec4a89a9a8000c71,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea610d4ec4a89a9a8000f3d
http://example.org/tic-absa/thread/5ea610d4ec4a89a9a8000f3d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea6188cec4a897315000edd
http://example.org/tic-absa/thread/5ea6188cec4a897315000edd,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea52747ec4a89a684000cd0
http://example.org/tic-absa/thread/5ea52747ec4a89a684000cd0,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea662b6ec4a897315000feb
http://example.org/tic-absa/thread/5ea662b6ec4a897315000feb,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea617efec4a89a9a8000f77
http://example.org/tic-absa/thread/5ea617efec4a89a9a8000f77,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea5084bec4a899534000c5d
http://example.org/tic-absa/thread/5ea5084bec4a899534000c5d,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea75875ec4a89a9a8001197
http://example.org/tic-absa/thread/5ea75875ec4a89a9a8001197,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea7468dec4a8973150010f6
http://example.org/tic-absa/thread/5ea7468dec4a8973150010f6,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea700cfec4a89a9a80010f7
http://example.org/tic-absa/thread/5ea700cfec4a89a9a80010f7,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea6c45fec4a89a9a80010d2
http://example.org/tic-absa/thread/5ea6c45fec4a89a9a80010d2,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea44cb3ec4a89a684000b21
http://example.org/tic-absa/thread/5ea44cb3ec4a89a684000b21,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea64670ec4a897315000f86
http://example.org/tic-absa/thread/5ea64670ec4a897315000f86,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea77844ec4a899534001115
http://example.org/tic-absa/thread/5ea77844ec4a899534001115,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea9ec49ec4a89a9a8001499
http://example.org/tic-absa/thread/5ea9ec49ec4a89a9a8001499,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5eab15e4ec4a89a9a80015f9
http://example.org/tic-absa/thread/5eab15e4ec4a89a9a80015f9,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ea7b9d6ec4a899534001188
http://example.org/tic-absa/thread/5ea7b9d6ec4a899534001188,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5eab1178ec4a89a6840015db
http://example.org/tic-absa/thread/5eab1178ec4a89a6840015db,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5eaa365aec4a89a9a800155c
http://example.org/tic-absa/thread/5eaa365aec4a89a9a800155c,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5eaceb00ec4a897315001961
http://example.org/tic-absa/thread/5eaceb00ec4a897315001961,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5eadb806ec4a89a9a8001a07
http://example.org/tic-absa/thread/5eadb806ec4a89a9a8001a07,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5ead1783ec4a89a684001998
http://example.org/tic-absa/thread/5ead1783ec4a89a684001998,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
http://example.org/tic-absa/scheme/thread,skos:hasTopConcept,http://example.org/tic-absa/thread/5eae0585ec4a897315001aa5
http://example.org/tic-absa/thread/5eae0585ec4a897315001aa5,skos:broader,http://example.org/tic-absa/courseEdition/course-v1:UTPL%2BHG13%2B2020_1
